Lambda,2019DOY239F013Cotton_p100100000.asd,2019DOY239F013Cotton_p100200000.asd,2019DOY239F013Cotton_p100300000.asd,2019DOY239F013Cotton_p100400000.asd,2019DOY239F013Cotton_p100500000.asd,2019DOY239F013Cotton_p100600000.asd,2019DOY239F013Cotton_p100700000.asd,2019DOY239F013Cotton_p100800000.asd,2019DOY239F013Cotton_p100900000.asd,2019DOY239F013Cotton_p101000000.asd,2019DOY239F013Cotton_p101100000.asd,2019DOY239F013Cotton_p101200000.asd,2019DOY239F013Cotton_p101300000.asd,2019DOY239F013Cotton_p101400000.asd,2019DOY239F013Cotton_p101500000.asd,2019DOY239F013Cotton_p101600000.asd,2019DOY239F013Cotton_p101700000.asd,2019DOY239F013Cotton_p101800000.asd,2019DOY239F013Cotton_p101900000.asd,2019DOY239F013Cotton_p102000000.asd,2019DOY239F013Cotton_p102100000.asd,2019DOY239F013Cotton_p102200000.asd,2019DOY239F013Cotton_p102300000.asd,2019DOY239F013Cotton_p102400000.asd,2019DOY239F013Cotton_p102500000.asd,2019DOY239F013Cotton_p102600000.asd,2019DOY239F013Cotton_p102700000.asd,2019DOY239F013Cotton_p102800000.asd,2019DOY239F013Cotton_p102900000.asd,2019DOY239F013Cotton_p103000000.asd,2019DOY239F013Cotton_p103100000.asd,2019DOY239F013Cotton_p103200000.asd,2019DOY239F013Cotton_p103300000.asd,2019DOY239F013Cotton_p103400000.asd,2019DOY239F013Cotton_p103500000.asd,2019DOY239F013Cotton_p103600000.asd,2019DOY239F013Cotton_p103700000.asd,2019DOY239F013Cotton_p103800000.asd,2019DOY239F013Cotton_p103900000.asd,2019DOY239F013Cotton_p104000000.asd,2019DOY239F013Cotton_p104100000.asd,2019DOY239F013Cotton_p104300000.asd,2019DOY239F013Cotton_p104400000.asd,2019DOY239F013Cotton_p104500000.asd,2019DOY239F013Cotton_p104600000.asd,2019DOY239F013Cotton_p104700000.asd,2019DOY239F013Cotton_p104800000.asd,2019DOY239F013Cotton_p200100000.asd,2019DOY239F013Cotton_p200300000.asd,2019DOY239F013Cotton_p200400000.asd,2019DOY239F013Cotton_p200500000.asd,2019DOY239F013Cotton_p200600000.asd,2019DOY239F013Cotton_p200700000.asd,2019DOY239F013Cotton_p200800000.asd,2019DOY239F013Cotton_p200900000.asd,2019DOY239F013Cotton_p201100000.asd,2019DOY239F013Cotton_p201200000.asd,2019DOY239F013Cotton_p201300000.asd,2019DOY239F013Cotton_p201400000.asd,2019DOY239F013Cotton_p201500000.asd,2019DOY239F013Cotton_p201600000.asd,2019DOY239F013Cotton_p201700000.asd,2019DOY239F013Cotton_p201800000.asd,2019DOY239F013Cotton_p201900000.asd,2019DOY239F013Cotton_p202000000.asd,2019DOY239F013Cotton_p202100000.asd,2019DOY239F013Cotton_p202200000.asd,2019DOY239F013Cotton_p202300000.asd,2019DOY239F013Cotton_p202400000.asd,2019DOY239F013Cotton_p202500000.asd,2019DOY239F013Cotton_p202600000.asd,2019DOY239F013Cotton_p202700000.asd,2019DOY239F013Cotton_p202800000.asd,2019DOY239F013Cotton_p202900000.asd,2019DOY239F013Cotton_p203000000.asd,2019DOY239F013Cotton_p203100000.asd,2019DOY239F013Cotton_p203200000.asd,2019DOY239F013Cotton_p203300000.asd,2019DOY239F013Cotton_p203400000.asd,2019DOY239F013Cotton_p203500000.asd,2019DOY239F013Cotton_p203600000.asd,2019DOY239F013Cotton_p203700000.asd,2019DOY239F013Cotton_p203800000.asd,2019DOY239F013Cotton_p203900000.asd,2019DOY239F013Cotton_p204000000.asd,2019DOY239F013Cotton_p204100000.asd,2019DOY239F013Cotton_p204200000.asd,2019DOY239F013Cotton_p204300000.asd,2019DOY239F013Cotton_p204400000.asd,2019DOY239F013Cotton_p204500000.asd,2019DOY239F013Cotton_p204600000.asd,2019DOY239F013Cotton_p204700000.asd,2019DOY239F013Cotton_p204800000.asd
360,0.038355404,0.040525323,0.03543307,0.038666641,0.036085764,0.036840986,0.037188372,0.038834357,0.029606537,0.033525498,0.032376312,0.020430833,0.031251134,0.028499818,0.023182869,0.035015119,0.020985075,0.025254141,0.024658241,0.026247175,0.023929101,0.033254098,0.026356681,0.027065679,0.032250192,0.024886597,0.02657189,0.029067441,0.035102703,0.029751734,0.02940191,0.030513643,0.031659921,0.032690742,0.038930974,0.034360918,0.034531966,0.037943059,0.039543769,0.041218902,0.040665864,0.038346948,0.042883682,0.038140739,0.042082577,0.038530883,0.045689,0.046924762,0.043899365,0.03758315,0.042879447,0.042116012,0.040718465,0.039635662,0.038198601,0.038639472,0.044936113,0.040931167,0.033815059,0.03667431,0.032895934,0.03255904,0.03491802,0.033555736,0.027687551,0.030473173,0.029999267,0.03115697,0.032826519,0.02998845,0.031165976,0.026372001,0.022233896,0.021417275,0.026331849,0.027002256,0.021882714,0.018813892,0.024350829,0.018819072,0.020225231,0.02907719,0.026419811,0.024523302,0.025770277,0.027605114,0.029528399,0.01907955,0.020632844,0.021852589,0.023889561,0.020762436,0.030205976
361,0.042296729,0.045470241,0.042725366,0.043545907,0.040312475,0.034216316,0.038401978,0.040237107,0.03307263,0.036079805,0.036509317,0.027300964,0.033478572,0.034319042,0.028758129,0.035878093,0.028003309,0.02659981,0.027951492,0.027729785,0.025205398,0.034639789,0.025768218,0.033654328,0.035920511,0.02981872,0.030870895,0.034456513,0.039689677,0.032905185,0.031581644,0.032508223,0.033761322,0.035323672,0.042242234,0.036338668,0.037173624,0.038443206,0.041403557,0.042851067,0.043205403,0.042700478,0.042958441,0.040799155,0.045115297,0.040858935,0.047129355,0.050331224,0.044600586,0.041347341,0.043880506,0.046173399,0.042811087,0.045684975,0.041509114,0.042624829,0.045577306,0.045675239,0.036238969,0.040975992,0.034812875,0.033720899,0.037292702,0.036033444,0.030084105,0.034062806,0.033970997,0.034400348,0.030578865,0.035482276,0.030498552,0.031675163,0.029703834,0.023340065,0.030386741,0.030766757,0.026917735,0.023221619,0.027572421,0.021559278,0.024189869,0.029412178,0.029379512,0.029739053,0.028695147,0.028625099,0.033886913,0.022438338,0.02156452,0.028037016,0.025234859,0.023549253,0.033235141
362,0.048521712,0.048262984,0.047420646,0.044821098,0.044480799,0.036001252,0.03505274,0.039499704,0.033130414,0.038358871,0.039526165,0.034896523,0.033637921,0.037980957,0.035391894,0.039619242,0.033076036,0.028799161,0.031454127,0.03160669,0.029468851,0.035250212,0.027520421,0.035301434,0.036679611,0.031663697,0.033550609,0.039095103,0.042431045,0.034967698,0.034398119,0.033956749,0.035865394,0.039948782,0.042107288,0.039666385,0.039819814,0.038203461,0.042044614,0.043918533,0.047251463,0.044705295,0.042789333,0.043436903,0.047715475,0.041523635,0.04757035,0.052513104,0.043758035,0.041858254,0.044057673,0.04841054,0.043882464,0.047177435,0.043900253,0.045209167,0.043860553,0.048699428,0.037243807,0.043216586,0.034874306,0.033989267,0.038594943,0.036178142,0.03510959,0.035547248,0.031837683,0.037725371,0.029013911,0.031290495,0.028700023,0.038681762,0.037502831,0.027900366,0.034471193,0.032338234,0.030539231,0.027316265,0.029943543,0.024243683,0.026013885,0.028966655,0.031523131,0.034392728,0.033418562,0.03078112,0.035458869,0.028341039,0.019798195,0.0330033,0.024054203,0.029417961,0.035016886
363,0.046928507,0.043302695,0.038761278,0.036084459,0.041533562,0.04165032,0.030906073,0.037337907,0.030251096,0.034428983,0.035029339,0.030365955,0.032946759,0.034272577,0.032603044,0.042533639,0.024087376,0.031059387,0.029628556,0.032531001,0.029505973,0.037189471,0.030021119,0.031335388,0.030606296,0.027463808,0.033179528,0.033276132,0.036666998,0.031034468,0.03284896,0.037087147,0.032146825,0.038650116,0.039311403,0.039028194,0.035947585,0.036801675,0.03849375,0.041272421,0.046097367,0.038326355,0.039905361,0.043573249,0.047595194,0.037684488,0.043945002,0.051555371,0.040286214,0.037795132,0.041179075,0.041238987,0.04215547,0.039313852,0.04214873,0.039072409,0.040450564,0.048487025,0.033986202,0.038683321,0.03057454,0.031812997,0.040981297,0.032611806,0.034901362,0.029793936,0.027928196,0.033371426,0.031072033,0.022621391,0.027285784,0.037379105,0.034379002,0.029021163,0.03450741,0.029864659,0.027954891,0.023350322,0.026769074,0.02523283,0.023857772,0.026681887,0.028085564,0.031538805,0.034476921,0.031117262,0.030286247,0.027579418,0.014983978,0.030203153,0.020383591,0.026775416,0.032452844
364,0.038855643,0.041249729,0.038142441,0.035153905,0.028801129,0.038013284,0.031490814,0.03673959,0.031804703,0.035953656,0.033186983,0.027682077,0.027565633,0.030571004,0.021084832,0.0334475,0.026131217,0.020949468,0.021736914,0.025610849,0.024358257,0.032058539,0.027035314,0.026872778,0.030808716,0.020476966,0.029747825,0.028068641,0.033358869,0.028648075,0.02711466,0.029786031,0.026370791,0.037351418,0.034857407,0.032193954,0.030905037,0.03383726,0.035037175,0.039284008,0.041447587,0.037640249,0.037545918,0.04221368,0.042246454,0.035888915,0.040426318,0.046855398,0.041191913,0.038814694,0.038702254,0.038522122,0.039719748,0.033596951,0.03718802,0.031414967,0.041856381,0.040419513,0.0335066,0.035194997,0.02831616,0.026631651,0.034801975,0.031294375,0.030814144,0.02917042,0.024820037,0.023362273,0.032197595,0.023830053,0.030393946,0.030928477,0.02867017,0.025619597,0.026077226,0.02573951,0.025190669,0.021338115,0.023265683,0.020596094,0.02035409,0.024126084,0.025025127,0.023558954,0.026956787,0.026901241,0.026255569,0.02447269,0.012263888,0.02076417,0.022036041,0.024305315,0.029595161
365,0.038277595,0.040724851,0.037744297,0.041073356,0.032368327,0.035526375,0.034124792,0.03780653,0.030934609,0.037794213,0.034099104,0.025701325,0.02902308,0.03094739,0.025505583,0.030750024,0.027327665,0.024288151,0.021988696,0.026352876,0.027082176,0.03246647,0.026552092,0.025615511,0.032542342,0.023473484,0.030251493,0.028408903,0.032660505,0.03126937,0.029709332,0.027295571,0.029538628,0.034787673,0.03422077,0.031401592,0.031274431,0.034813345,0.035828994,0.040977267,0.04187216,0.040506539,0.040462342,0.042852085,0.04324742,0.037536618,0.040255622,0.044393483,0.040830078,0.039107041,0.039191513,0.037942509,0.039411656,0.035171437,0.034615127,0.032912205,0.042721953,0.039286636,0.034439562,0.036975556,0.033672203,0.029741229,0.034453143,0.034543481,0.030308215,0.029920424,0.025954682,0.026456783,0.032427163,0.024823908,0.032605142,0.030965461,0.025796262,0.02684647,0.023965362,0.025349219,0.026282984,0.023573795,0.024231225,0.019474882,0.016158727,0.024859574,0.025979889,0.02408006,0.026090681,0.029049206,0.025213369,0.024405801,0.016065681,0.022222895,0.024435753,0.028981286,0.028351677
366,0.042701946,0.04147224,0.037842012,0.046215195,0.04303848,0.035490612,0.037051141,0.039191692,0.031710984,0.037403675,0.036379931,0.025733399,0.034061078,0.033362483,0.033760511,0.035502103,0.026601923,0.03163939,0.025306461,0.032484101,0.031455058,0.034711266,0.027129419,0.026410834,0.033465278,0.029168299,0.033516693,0.031403795,0.03361384,0.034520784,0.034799687,0.030360209,0.035294062,0.035642956,0.036559809,0.033984798,0.034638341,0.037841431,0.038411724,0.043628591,0.044043767,0.044077566,0.045856459,0.043296913,0.046272168,0.039136731,0.042471877,0.044474879,0.04179751,0.039210876,0.041380423,0.038082929,0.040290539,0.039461453,0.03738763,0.039639566,0.041781438,0.043458604,0.035771203,0.039587456,0.039871021,0.035093958,0.036897248,0.036444743,0.032377694,0.03070089,0.029550179,0.035111985,0.032579172,0.025300193,0.032799326,0.03505847,0.02738936,0.029957633,0.028008857,0.02802722,0.028562104,0.027243473,0.028044516,0.022124031,0.015237645,0.026031962,0.0283452,0.029734839,0.028995685,0.03416523,0.026344835,0.02609322,0.022207868,0.029339106,0.026106282,0.030930692,0.02863546
367,0.044210778,0.043226601,0.040710045,0.043662855,0.041454017,0.035599005,0.038740801,0.039249273,0.03893484,0.034932201,0.037665867,0.028108051,0.034800087,0.03375467,0.026393959,0.040529082,0.027131336,0.026207268,0.022485009,0.035111798,0.027617801,0.031766824,0.025493948,0.026697147,0.033206107,0.026393881,0.03491621,0.032092097,0.034553696,0.032821888,0.032481241,0.033608911,0.033486808,0.042478813,0.038173048,0.033075024,0.035848463,0.038887582,0.038744459,0.043534748,0.041648892,0.045711137,0.048629973,0.040898245,0.043760121,0.037321683,0.043917209,0.045347225,0.04715763,0.0411717,0.042762767,0.038538514,0.040159419,0.039605519,0.044083312,0.042324578,0.040384781,0.044851466,0.03698969,0.037701534,0.038054619,0.0333089,0.034771014,0.031280166,0.033379316,0.031426965,0.031486793,0.034221295,0.033327128,0.027703037,0.032031191,0.035986696,0.031641428,0.028781168,0.031513904,0.030421879,0.028106522,0.028270003,0.03038569,0.024665523,0.020149588,0.023925015,0.02799079,0.03123443,0.027509184,0.03499755,0.027524945,0.026539962,0.024327824,0.030113146,0.027040901,0.020122028,0.029401712
368,0.04673615,0.044476122,0.042564517,0.043676309,0.03686615,0.036909266,0.036045834,0.037823858,0.038737683,0.037569553,0.034449163,0.024717778,0.033650612,0.032347514,0.02771621,0.039278783,0.029818087,0.030346662,0.026547639,0.032736793,0.028406134,0.035404694,0.030554991,0.028829302,0.0356776,0.028893157,0.031235623,0.033625416,0.033854818,0.031363409,0.032652657,0.035519727,0.033332083,0.036694845,0.036282462,0.034786776,0.037526293,0.039916153,0.040076864,0.044877208,0.039664205,0.045133883,0.048752491,0.042911437,0.047019167,0.039484497,0.040257626,0.049262987,0.045560017,0.040872218,0.043936587,0.043365127,0.039467237,0.039728095,0.041010376,0.03980368,0.04306689,0.042126279,0.040152908,0.040866081,0.035398515,0.037097833,0.038877982,0.03054949,0.037205348,0.033888222,0.028214552,0.030907638,0.032485778,0.026480767,0.031387562,0.035293764,0.030727412,0.025736581,0.030227968,0.030312882,0.029587386,0.028173232,0.02907375,0.02411593,0.022049349,0.024099773,0.027443876,0.029316311,0.028129945,0.037078388,0.027060971,0.0300907,0.023931306,0.031070353,0.027281909,0.019171772,0.030152924
369,0.04727991,0.045428834,0.04135363,0.041162088,0.034516911,0.0378886,0.036390866,0.037754734,0.039277608,0.037513697,0.036205391,0.027753496,0.032106195,0.03342712,0.031010711,0.037512287,0.030466291,0.030964471,0.028375832,0.032398667,0.030492191,0.038133704,0.030124381,0.031865366,0.037042158,0.028826589,0.032555545,0.036857524,0.035502784,0.031831329,0.034673734,0.037548046,0.034121177,0.036417552,0.035374185,0.03698624,0.036731661,0.041861501,0.040779119,0.045881393,0.040753154,0.044669024,0.045965785,0.044747549,0.048022324,0.041687422,0.040429118,0.051553407,0.044599655,0.042747933,0.044023257,0.044253694,0.039707214,0.040879647,0.039618747,0.038930924,0.043807708,0.0389742,0.039344057,0.042238137,0.035470373,0.03819084,0.038661072,0.03417679,0.037608482,0.032286264,0.030454998,0.031847816,0.032637522,0.02929799,0.033249466,0.030327822,0.031534686,0.026777981,0.029668691,0.029048275,0.0310365,0.029759668,0.028948962,0.024265208,0.024262707,0.025767015,0.027628257,0.029727125,0.030434167,0.038990331,0.029703533,0.032061322,0.02705622,0.030588747,0.02731341,0.026751123,0.03235524
370,0.045445335,0.044616921,0.038551585,0.037949867,0.035614824,0.036865732,0.037223206,0.038931711,0.039146328,0.03595714,0.039621591,0.033390417,0.032562618,0.035452743,0.032047717,0.038497206,0.028629808,0.028385,0.0263919,0.03391431,0.030439938,0.036514758,0.025133693,0.033310827,0.036139176,0.026463109,0.036360097,0.038687814,0.037590889,0.031969495,0.036575671,0.037321213,0.035300961,0.041541254,0.036737829,0.037682348,0.034707336,0.041675215,0.040643967,0.046234115,0.04234714,0.043391072,0.042115106,0.043992712,0.045617377,0.041759618,0.0436544,0.050914922,0.044263617,0.043829658,0.042926716,0.04104205,0.038826238,0.04208118,0.040026241,0.03981727,0.042448066,0.038912776,0.036435494,0.041595471,0.037036606,0.035764698,0.034893232,0.036099478,0.034987855,0.029321479,0.034645863,0.034903736,0.034075436,0.031520397,0.035484265,0.026563985,0.033612743,0.030213587,0.030058228,0.028432321,0.03073371,0.031437486,0.029386724,0.025152972,0.025138549,0.026814059,0.028487679,0.031081037,0.032209715,0.039592221,0.032770544,0.03110618,0.02999259,0.02837688,0.027412318,0.035273003,0.03341138
371,0.042836308,0.040343484,0.037589541,0.039598347,0.038119234,0.033074407,0.031125133,0.039076044,0.032055815,0.039051961,0.03486505,0.028929218,0.036384625,0.033535178,0.030062665,0.041816906,0.026841628,0.031058145,0.024990903,0.032397366,0.026608999,0.031799252,0.024930554,0.030836908,0.034075678,0.027157784,0.03308956,0.03494062,0.035167432,0.028351293,0.036087876,0.031455905,0.035981277,0.039979658,0.038630488,0.036016715,0.034972956,0.035635975,0.040474165,0.046339811,0.039946286,0.039066274,0.040051264,0.040679949,0.043674435,0.039564564,0.042969072,0.048815933,0.040108691,0.038050303,0.041275074,0.039244624,0.034068924,0.04134139,0.035379564,0.038299535,0.042631428,0.043116799,0.037710856,0.042780159,0.036200617,0.034262478,0.035641115,0.029196645,0.034010295,0.031917449,0.029581911,0.033286634,0.03496005,0.023274767,0.033776556,0.032379355,0.032083867,0.030188789,0.028154359,0.029899087,0.028258818,0.029507313,0.026792447,0.024394085,0.020924431,0.025134176,0.028983184,0.028022793,0.031009551,0.038246871,0.02993939,0.028404162,0.024513322,0.025611269,0.027701851,0.035224247,0.029595123
372,0.040598353,0.038466503,0.037991754,0.038400006,0.038026022,0.032455992,0.031462578,0.036365401,0.033195831,0.037037363,0.037034985,0.027896492,0.03235102,0.030370974,0.03008821,0.036225951,0.02787406,0.025866635,0.026590578,0.029793517,0.027250096,0.032597971,0.025009889,0.029651069,0.031875784,0.025300919,0.032586499,0.034426186,0.033896524,0.029614796,0.033639357,0.030424925,0.02898974,0.039158901,0.036237501,0.036849317,0.034358611,0.03677277,0.039875771,0.04220628,0.042732118,0.038204964,0.040407772,0.037334972,0.041295257,0.037075222,0.040704712,0.046327062,0.041122489,0.038301244,0.040384335,0.038478387,0.037437299,0.039487217,0.035765707,0.03828272,0.041208646,0.038362078,0.03844817,0.038823027,0.035393126,0.032459973,0.0374149,0.029425351,0.032428367,0.029512211,0.02927618,0.03533972,0.03063367,0.024337286,0.031135471,0.035796125,0.032585099,0.032427854,0.026515895,0.03189508,0.029936132,0.028196929,0.027546449,0.023750708,0.020823656,0.023655518,0.025540319,0.025926443,0.030456764,0.034592134,0.029326561,0.022560849,0.022419189,0.025929811,0.028686743,0.029332385,0.031238993
373,0.037073352,0.03807509,0.036503279,0.036751609,0.036753915,0.032791263,0.032212306,0.034071666,0.032360444,0.034097059,0.037712196,0.026072906,0.028806851,0.029009211,0.026963361,0.032407793,0.02813428,0.022271502,0.024598361,0.029699916,0.026243592,0.032735434,0.024965549,0.028015264,0.032187581,0.023335102,0.031987367,0.033953585,0.032414154,0.031098858,0.031154655,0.030173077,0.025209648,0.03617264,0.033351262,0.036898021,0.032784411,0.035409743,0.038047985,0.03860673,0.041983116,0.038648691,0.039628532,0.036142547,0.040357431,0.034777414,0.040323351,0.044885393,0.041279025,0.037836061,0.039939276,0.038540982,0.038777782,0.038165579,0.035738919,0.037823256,0.03922871,0.035091422,0.035422015,0.037164043,0.034183522,0.03044728,0.034582771,0.030820007,0.033067374,0.029444647,0.029001091,0.033079545,0.026793327,0.026938806,0.029657976,0.036202189,0.031469362,0.031948618,0.024887416,0.0307376,0.030557276,0.027906122,0.026875893,0.023031379,0.021085619,0.021681633,0.023101015,0.024166481,0.030923969,0.032163693,0.028579202,0.019267656,0.021637022,0.026522741,0.029147256,0.025124315,0.031354406
374,0.033706135,0.038199048,0.034038013,0.037439212,0.035170724,0.032695499,0.030981854,0.034454203,0.027635254,0.033528784,0.034819793,0.024097287,0.030164161,0.030439886,0.023107623,0.034438025,0.026858326,0.024025054,0.02052677,0.031025964,0.023943644,0.030619021,0.025915183,0.026697404,0.033949556,0.023146366,0.030432173,0.032433796,0.031177853,0.03093263,0.030334359,0.029698529,0.027767308,0.032004829,0.032599369,0.035491206,0.031944089,0.031062416,0.036138512,0.037398156,0.037333377,0.038731488,0.037872997,0.037610585,0.041836438,0.033612581,0.041016338,0.044637635,0.039283123,0.035208576,0.039391941,0.038985585,0.036292369,0.037677352,0.034417515,0.036763218,0.038823564,0.037531471,0.030768047,0.039438027,0.033339741,0.028819591,0.03023825,0.031009958,0.03422328,0.032594833,0.026949278,0.027319036,0.028186071,0.026211805,0.029892748,0.035004258,0.027727513,0.027972128,0.02380488,0.027473679,0.028794571,0.028237671,0.02485687,0.02264134,0.019985945,0.020742841,0.02337143,0.023260367,0.031787221,0.031935455,0.027482155,0.020563975,0.020812451,0.026598837,0.027880422,0.024808061,0.028707527
375,0.035281485,0.038825191,0.0360407,0.041993735,0.033045355,0.032929382,0.031641151,0.037754775,0.028942476,0.03567622,0.03573545,0.029195909,0.033730809,0.03318708,0.029320688,0.036453271,0.027040379,0.026135833,0.024801183,0.02815035,0.028698082,0.031270921,0.029921643,0.029600369,0.032402398,0.025018804,0.030616352,0.032498513,0.03322521,0.031888188,0.032127386,0.032773116,0.029463312,0.032543416,0.034002072,0.035717269,0.034725152,0.035034764,0.03717585,0.036323438,0.039017036,0.03856083,0.03963717,0.040525991,0.045292732,0.035040202,0.037775568,0.044406077,0.04064258,0.036844268,0.038409669,0.039303453,0.039462354,0.036835748,0.037349724,0.037474751,0.042279807,0.040187761,0.031762327,0.039574641,0.035018278,0.028780596,0.036054171,0.033934297,0.029676275,0.031301755,0.0267692,0.029564097,0.03641347,0.024383447,0.030828993,0.034315852,0.024441998,0.025478338,0.024910904,0.028065943,0.028927219,0.028485002,0.027659611,0.023795953,0.019656588,0.024703741,0.023595923,0.025427555,0.032004642,0.03171554,0.029131222,0.023750721,0.021095382,0.028327883,0.024343271,0.024381472,0.030081816
376,0.039720012,0.043347442,0.042168213,0.045342135,0.037679976,0.03874496,0.035067569,0.041716478,0.036877532,0.039187553,0.038142573,0.031752707,0.035466043,0.035228049,0.033656182,0.040223991,0.028435177,0.030838151,0.029788169,0.031322663,0.033135472,0.033877443,0.033845816,0.032571521,0.03442385,0.031295665,0.031745947,0.035240622,0.037384552,0.034839375,0.032206029,0.033722128,0.03444341,0.037551092,0.036142613,0.03974492,0.038584317,0.037231513,0.040450254,0.039058459,0.043205086,0.039906273,0.044728152,0.045107443,0.047377603,0.037714438,0.040827144,0.046743878,0.045339314,0.040774268,0.042957713,0.042818003,0.041317341,0.038319552,0.040268255,0.041174427,0.041522093,0.042592719,0.03728667,0.040688936,0.037893884,0.033746851,0.039497388,0.036195422,0.03241533,0.031491868,0.031306499,0.034959891,0.034913438,0.030122045,0.03469248,0.037255565,0.028334746,0.029234978,0.030928339,0.031011313,0.033090358,0.030685759,0.029992284,0.028227227,0.02184122,0.028759276,0.027342175,0.029175804,0.037587469,0.032574699,0.03101211,0.031075702,0.02361687,0.032429779,0.027159413,0.029354606,0.033695476
377,0.039563644,0.044063809,0.040728396,0.042463,0.040378657,0.039197678,0.036574863,0.040719197,0.037127566,0.038806192,0.038117307,0.030053314,0.033163892,0.034027233,0.032074554,0.039624826,0.030388162,0.030221108,0.029474066,0.033683555,0.031549621,0.033723303,0.031633308,0.03142163,0.03413423,0.032507994,0.033123195,0.035607576,0.037537708,0.033748317,0.030944908,0.030881793,0.035809232,0.036646813,0.037099118,0.037932483,0.038883606,0.036285539,0.040904929,0.0414412,0.043066545,0.039736173,0.044396418,0.044702044,0.046817333,0.037560015,0.042308114,0.046840728,0.0466095,0.041045005,0.044740665,0.042245082,0.038928722,0.037980277,0.040162627,0.03915637,0.040701194,0.040271047,0.038645669,0.040225725,0.036817116,0.035473208,0.038942318,0.035054939,0.034770226,0.031968692,0.033673166,0.035735978,0.031121655,0.03246422,0.034686054,0.03467794,0.030845366,0.031037498,0.033007025,0.029638389,0.034251192,0.029404046,0.030811404,0.028349435,0.022199728,0.027924542,0.028699503,0.029760057,0.038202907,0.031962337,0.030525378,0.033782825,0.025058778,0.033112504,0.029626167,0.032817054,0.03316232
378,0.034310173,0.039771465,0.031380171,0.035589493,0.03691115,0.031696412,0.03388398,0.035628554,0.027627696,0.034640999,0.036028502,0.026462483,0.029048509,0.030836629,0.027117458,0.03510452,0.031793597,0.024347688,0.024971273,0.031718525,0.026052734,0.030677567,0.024823294,0.027269271,0.030399171,0.027147459,0.034064171,0.032363626,0.033471322,0.028631682,0.030245404,0.027522303,0.031750329,0.029309916,0.036482265,0.029919919,0.035637429,0.034770754,0.037908338,0.041259942,0.038670507,0.037485761,0.03748115,0.038856026,0.044556343,0.03476167,0.038703889,0.043486349,0.042806982,0.037097119,0.041113521,0.036636834,0.034697089,0.035860344,0.037539933,0.03147083,0.042985022,0.035462124,0.033762679,0.037655765,0.03214268,0.032161042,0.036678691,0.032125447,0.032295892,0.03185148,0.031428626,0.031131383,0.031792785,0.027198635,0.03005518,0.02668187,0.029319738,0.028442595,0.028579093,0.023950178,0.030534669,0.024291697,0.030612115,0.023068607,0.019887887,0.023392085,0.025816098,0.026587108,0.03124201,0.030016177,0.028392918,0.029421118,0.024659517,0.028943125,0.028283193,0.030917469,0.028967353
379,0.037065275,0.044280835,0.03712244,0.039258104,0.035705309,0.033189567,0.030179967,0.039562803,0.032622564,0.037223863,0.040612897,0.027508746,0.032230251,0.03349572,0.030027226,0.041095779,0.03077599,0.030372382,0.029217225,0.033228319,0.031885472,0.033865643,0.029070357,0.03036169,0.034394034,0.031023704,0.03381086,0.032557574,0.036603623,0.032124407,0.033110442,0.034301077,0.032469912,0.035785516,0.036520754,0.035599368,0.037468023,0.039364011,0.039870909,0.041934285,0.043301455,0.038379831,0.038471544,0.039727198,0.044303882,0.03767645,0.039861309,0.043829752,0.043119208,0.038941937,0.043877171,0.039375047,0.039220307,0.041775267,0.038629488,0.037021547,0.045876622,0.043736945,0.034577045,0.03763276,0.035199805,0.037525912,0.038111632,0.036551919,0.033119619,0.032935018,0.033360051,0.033582593,0.03416935,0.028106275,0.033373342,0.033706242,0.036999881,0.033624725,0.029445436,0.027242102,0.031985008,0.026223568,0.031014401,0.025401986,0.022127161,0.026903279,0.026640038,0.027003959,0.03266345,0.032669442,0.031123664,0.029499878,0.027529662,0.027936366,0.030372079,0.028584136,0.035373646
380,0.041573841,0.045113299,0.041643467,0.042281262,0.040363641,0.036552885,0.034733664,0.040455775,0.034281999,0.040247809,0.040673531,0.032960567,0.034839459,0.036199026,0.033375875,0.043007524,0.031193973,0.033351014,0.03161015,0.036243682,0.033935914,0.038410045,0.031398765,0.033344564,0.03903325,0.032010158,0.03359633,0.036554789,0.037981846,0.036226625,0.034975852,0.037488816,0.033643918,0.038127676,0.036746853,0.039390438,0.039437329,0.042581395,0.042090735,0.045888847,0.043041867,0.04027104,0.04264936,0.041857446,0.046609664,0.040155019,0.043207466,0.047304721,0.045621993,0.040588261,0.044708814,0.042154013,0.039116693,0.04298391,0.040323639,0.041976459,0.045646088,0.046759795,0.037267,0.040201318,0.03803665,0.036802395,0.040298422,0.036167226,0.034548599,0.038428225,0.033958674,0.037865384,0.034569258,0.033620832,0.037090799,0.040738259,0.036529065,0.03598283,0.032861038,0.03256509,0.034703265,0.028741667,0.032253618,0.02919379,0.024852864,0.031023123,0.029844226,0.029731295,0.035790965,0.036139644,0.033786099,0.031343701,0.029811736,0.028737523,0.033134737,0.030424932,0.037738832
